code_9d,code_6d,system,subcode,description,source_file
002-027-022,,002,027,Boot - Alf Seat,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
010-009-043,,010,009,Bolt - Wear Fau,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
010-001-038,,010,001,Boot - Cablo,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-035-132,,002,035,Bolt - Wiper Motor,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
013-001-136,,013,001,Boot - Caliper,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
023-002-019,,023,002,Bolt -Eve. Pressure Plate,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
013-001-137,,013,001,Boot - Caliper Bushing,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
013-002-114,,013,002,"Bolt , Brake Shoe (Brass) - Rear Brakes",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
013-013-023,,013,013,"Boot - Caliper Piston, Air Disc",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
045-008-079,,045,008,Bolt (Actuator Assembly) - Mechanical Variable,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
023-001-129,,023,001,Boot - Clutch Master Cylinder,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
026-011-027,,026,011,Boot - Control Rod Coupling,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
013-002-091,,013,002,Bolt (Brake Lining To Shoe) - Rear Brakes,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
026-011-025,,026,011,"Boot - Control Rod, Front",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
016-014-006,,016,014,Bolt Kit - Air Spring,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
055-010-196,,055,010,"Boot - Control Valve, Hydraulic Lift",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
016-014-009,,016,014,Bolt Kit - Lift Air Spring,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
065-020-034,,065,020,"Boot - Control Valve, Hydraulic System",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
027-035-003,,027,035,Bolt Kit - OUTPUT Flange,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
015-000-042,,015,000,"BOOL - COVER, JOYSTICK CONTROLRoot Cross Shaft Dual Staaring",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
010-000-122,,010,000,Suspension,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
021-001-140,,021,001,Boot - CV Joint,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
055-009-034,,055,009,Boot - Cylinder,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
071-004-004,,071,004,Bow - Roof (Trailer),VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
034-001-040,,034,001,Boot - Dimmer Switch,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-048-138,,002,048,Bow - Roof Lining,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
024-002-075,,024,002,Boot - Drive Shaft,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
078-014-011,,078,014,Bow - Side Kit Tarpaulin,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
041-001-082,,041,001,"Boot - Duct, Air Cleaner",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
077-013-004,,077,013,Bow - Tarp & Bow Kit,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
013-003-050,,013,003,"Boot - Dust, In-Wheel Parking Brake",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
,017-014,017,014,Bow Pad,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
013-001-151,,013,001,"Boot - Dust, Wheel Cylinder, Front Brake",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
035-012-075,,035,012,Bowl - Centrifuge Bunges Oil Filter,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
014-002-123,,014,002,"Boot - Energy Absorber, Bumper",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
043-007-162,,043,007,Bowl - Dust Collector Pump,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
027-033-076,,027,033,Boot - Gear Select Cable,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
044-002-093,,044,002,Bowl - Fuel Filter,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
077-003-054,,077,003,Boot - Gearbox Shaft,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
044-003-138,,044,003,"Bowl - Sediment, Fuel Pump",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
026-011-005,,026,011,Boot - Gearshift Lever,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
044-002-012,,044,002,"Bowl - Separator, Fuel/Water",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
001-004-048,,001,004,"Boot - Heater Duct, Auxiliary Heater, Sleeper",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
026-011-154,,026,011,Box - Accessories,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
001-002-097,,001,002,"Boot - Heater Duct, Heater",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
027-033-108,,027,033,"Box - Accessory, Automatic Transmission",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
013-005-023,,013,005,"Boot - Linkage, Brake Pedal",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-025-036,,002,025,"Box - Adapter, Vent Window",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
055-007-034,,055,007,Boot - Master Cylinder,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
043-006-136,,043,006,"BOX - Base, DPF/SCR",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
013-000-007,,013,000,Boot - Master CyllinderBoot - Motor Tilting Mechanism,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-011-150,,002,011,Box - Beverage Cooler,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
013-003-033,,013,003,Boot - Parking Brake Lever,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-039-006,,002,039,Box - Cab Guard/Headache Back,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
032-002-062,,032,002,"Boot - Pigtail, Frame And Field",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
036-001-021,,036,001,Box - Camera,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
034-003-052,,034,003,Boot - Plug/Cable Protecting,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
174-023-014,,174,023,Box - Camera Mounting,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
032-002-038,,032,002,Boot - Plunger,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
072-004-021,,072,004,Box - Catch,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
026-011-099,,026,011,"Boot - Range Valve, Lever Mounted",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
053-001-008,,053,001,Box - Chain,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
034-002-026,,034,002,Boot - Rear License Lamp,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
197-001-009,,197,001,"Box - Chain Floor, Chain Conveyor",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
034-003-119,,034,003,"Boot - Receptacle, Electrical Connecting Cord",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-011-086,,002,011,"Box - Coin, Console",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
027-003-011,,027,003,Boot - Retarder Control Lever,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
055-006-013,,055,006,Box - Control,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
033-003-010,,033,003,"Boot - Secondary Wire, Ignition CollRoot - Sonding Unit",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
103-000-004,,103,000,"Box - Controller, Stationary Generator",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
041-001-106,,041,001,Boot - Sensor Mass Air Flow,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
042-010-023,,042,010,Box - DPE/SCB Exhaust Aftertreatment Device,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
023-001-042,,023,001,"Boot - Shaft, Clutch Pedal",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-050-639,,002,050,"Box - Heater, Sleeper",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
027-033-080,,027,033,Boot - Shift Lever,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
034-004-031,,034,004,Box - Junction,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
027-033-088,,027,033,Boot - Shift Selector,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
043-006-091,,043,006,"Box - Junction, Exhaust Aftertreatment Device",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
025-001-237,,025,001,"Boot - Shifter, Transfer Case",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
051-014-000,,051,014,Box - Manifest,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
034-003-053,,034,003,Boot - Socket/Cable Protecting,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
016-014-042,,016,014,"Box - Mounting, Axle Lift Controls",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
033-003-007,,033,003,Boot - Spark Plug Wire,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
034-004-423,,034,004,Box - Power Net Distribution,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
015-002-005,,015,002,Boot - Steering Column,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
153-003-003,,153,003,"Box - Receptacle, Stationary Generator",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
015-004-073,,015,004,Boot Steering Damper,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
034-004-443,,034,004,Box - RelayBox - Shift Control,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
015-009-034,,015,009,Boot - Steering Universal Joint,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
053-011-019,,053,011,Box - Shinning,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
016-020-010,,016,020,Boot - Strut,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
045-021-107,,045,021,Box - Smart Junction. Electronic Management,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
055-003-015,,055,003,Boot - Switch,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
151-001-115,,151,001,"Boot - Switch, APU",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
053-004-072,,053,004,"Box - Storage, Emergency Evacuation Fire",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
364-001-013,,364,001,"Boot - Switch, Paver/Melter Assembly",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
082-006-047,,082,006,Boot - Throttle Control Linkage,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-062-052,,002,062,"Box - Storage, Floor, Trunk",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
082-036-002,,082,036,Boot - Throttle Controls,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
151-001-116,,151,001,"Box - Switch, APU",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
365-005-003,,365,005,"Boot - Toggle Switch, Paint Heater",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
461-001-009,,461,001,"Box - Switch, Hand Remote Control, Arrow",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-050-003,,002,050,"Boot - Toggle Switch, Stationary Generator",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-020-038,,002,020,Box - Tank Compartment Seat Back,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
094-006-043,,094,006,Boot - Weatherproof Push Button Switch Hose,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
078-028-002,,078,028,Box - Tarp,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
015-002-053,,015,002,Box - Tilt Steering Column,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
094-006-042,,094,006,"Boot - Weatherproof Toggle Switch, Hose Reel",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-047-003,,002,047,Box - Vent Adapter,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
031-001-079,,031,001,Boot - Wiring,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
042-011-013,,042,011,Box - Water,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-010-078,,002,010,Boot - Wiring Harness,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
051-014-001,,051,014,Box Assembly - Manifest,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
034-004-310,,034,004,"Boot - Wiring Harness, Chassis",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
043-006-113,,043,006,"Box Beam - DPF/SCR, Exhaust Aftertreatment",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
045-002-081,,045,002,"Boot - Wiring Harness, Engine",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
071-004-001,,071,004,Device,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
012-010-143,,012,010,Boot Assembly - Mirror Arm,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
071-024-001,,071,024,Box Boay - Complete,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
013-010-102,,013,010,Boot Brush,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-002-081,,002,002,Bra Assembly - Front Fender,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-032-025,,002,032,Boot Kit - Sleeper,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
002-034-013,,002,034,Brace - Accent Panel Cab,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
174-017-043,,174,017,Boot Ring - School Bus Stop Arm Assembly,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
031-001-069,,031,001,Brace - Adjusting,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
051-006-016,,051,006,Boot Ring - Stop Arm,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
032-004-056,,032,004,Brace - Air Tank,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
025-001-220,,025,001,"Boot- Shift Linkage, Transfer Case",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
014-002-067,,014,002,"Brace - Bumper, Rear",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
013-004-031,,013,004,"Boot, Push Rod - Spring Brake Chamber",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
174-001-219,,174,001,Brace - Bus Body,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
053-011-017,,053,011,Boots - Rubber,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
174-018-015,,174,018,Brace - Bus Body Barrier,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
172-007-016,,172,007,"Boss - Motor Mount, Tipper",VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
174-023-024,,174,023,Brace - Bus Crossview Mirror,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
042-002-058,,042,002,Bottle - Crankcase Breather,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
174-029-013,,174,029,Brace - Bus Elip Soat,VMRS_HB_COMPLETE_v20 page 5_pages_26-50.md
