code_9d,code_6d,system,subcode,description,source_file
027-011-013,,027,011,Gear - Splitter | 027-013-022 | Gearing Set - Pinion,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
029-005-017,,029,005,"Gear - Splitter, Main Shaft | 072-008-004 | Gears - Automatic Door Opener",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
021-008-009,,021,008,"Gear - Spur, Input, Portal Assembly | 036-014-005 | Gears - Camera, Driver Risk Management",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
022-008-009,,022,008,"Gear - Spur, Input, Portal Assembly , Driven | | System",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
051-000-000,,051,000,Rear Axle | | General Accessories,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
078-005-007,,078,005,"Gear - Star, Register Drive | 151-001-040 | Generator - APU",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
032-002-016,,032,002,Gear - Starter Drive | 052-011-018 | Generator - Diesel Powered,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
015-015-005,,015,015,"Gear - Steering, Electric Lane Assist | 052-011-006 | Generator - Gas Powered",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
077-003-027,,077,003,"Gear - Step, Drilled | 082-042-000 | Generator - High-Voltage",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
077-003-026,,077,003,"Gear - Step, Un-Drilled | 053-006-228 | Generator - OII MIST, Shop Lubrication",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
020-017-004,,020,017,Gear - Sun | 052 006 200 | EquipmentConcreter Portable,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
030-003-000,,030,003,Gear Sun Or Sliding Clutch Differential | 033-000-209 | Generator Vohicle Speed Cruise Control,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
022-003-023,,022,003,Gear - Sun Automatic Transmission | 044-011-072 | Generator Assembly - High-Voltage,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
021-001-055,,021,001,"Gear - Sun, Automatic Transmission | 031-001-000 | Generator/Alternator",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
025-001-065,,025,001,"Gear - Sun Transfer Case | 036-008-021 | Gimbal - Camera, Surveillance System",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
051-001-014,,051,001,Gear - Tachometer Drive | 034-003-073 | Gladhand - Junction Box. Side Mounting,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
462-013-008,,462,013,"Gear - Tilt, High Articulation Jib | 013-010-525 | Gladhand - Universal",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
043-004-126,,043,004,"Gear - Turbine, Turbocompound | 032-004-004 | Gladhand Valve",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
027-001-051,,027,001,"Gear - Velocimeter, Transmission | 002-036-113 | Gland - Cylinder, Tilting Mechanism",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
055-023-065,,055,023,Gear - Wheelchair Lift | 041-002-004 | Gland - Intake Manifold,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
267-012-003,,267,012,Gear - Winch | 098-015-006 | Gland - Lower,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
068-001-046,,068,001,"Gear - Worm, Splicer Platform | 015-007-049 | Gland - Piston, Steering Ram",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
003-002-003,,003,002,"Gear & Shaft - Driven, Speedometer | 013-010-058 | Gland - Sealing, Air Line Couplers",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
027-012-015,,027,012,Gear Assembly | 098-015-004 | Gland - Upper,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
151-001-169,,151,001,"Gear Assembly - Camshaft, APU | 002-024-000 | Glass",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-020-036,,002,020,Gear Assembly - Door | 002-024-006 | Glass - Back Window,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
027-014-001,,027,014,Gear Assembly - Intermediate Range | 174-005-041 | Glass - Bus Body Drivers Storm Window,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
027-010-001,,027,010,Gear Assembly - Low Range | 174-005-046 | Glass - Bus Body Emergency Door Storm,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
092-002-034,,092,002,Gear Case - Compressor Drive | 174-003-044 | Glass - Bus Body Bear Window,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
061-007-009,,061,007,Gear Case - Drive Left Scrub Brush | 174-006-007 | Glass - Bus Body Side Push-Out Window,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
061-007-008,,061,007,"Gear Case - Drive, Bight, Scrub Brush | 174-005-011 | Glass - Bus Body Side Storm Window",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
072-009-011,,072,009,Gear Kit - Power Boll-Up Door | 174-005-048 | Glass - Bus Body Stationary Storm Window,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
051-004-011,,051,004,Gear Kit - Tachograph | 174-009-004 | Glass - Bus Driver Side Sliding Window,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
065-010-000,,065,010,Gear Motor | 002-024-003 | Glass - Cab Or Front Door,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
068-001-095,,068,001,Gear Motor - Towline | 174-023-028 | Glass - Camera Mounting Box Door,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
001-001-069,,001,001,"Gear Package - Programmer | 002-024-015 | Glass - Corner, Windshield",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
015-006-013,,015,006,Gear Set | 002-024-025 | Glass - Destination Sign,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
026-006-079,,026,006,Gear Set - Main Shaft | 002-058-030 | Glass - Destination Sign Door,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
029-008-037,,029,008,"Gear Set - Auxiliary Section | 174-011-028 | Glass - Door, Front Or Entrance, Outward",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
022-003-141,,022,003,"Gear Set - Bevel, Intermediate | | Opening Entrance Door",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
065-012-010,,065,012,"Gear Set - Centrifugal Pump, Hydraulic System | 174-011-029 | Glass - Door, Jack Knife, Bus Body, Outward",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
367-003-033,,367,003,Gear Set - Charge Pump | | Opening Entrance Door,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
042-003-029,,042,003,"Gear Set - Fan Drive | 002-050-117 | Glass - Fixed, Rear Window (see 002-024-040)",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
065-010-012,,065,010,"Gear Set - Gear Motor, Hydraulic System | 002-050-120 | Glass - Fixed, Sliding Rear Window",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
005-013-010,,005,013,"Gear Set - Gear Pump, Hydraulic System | 1/4-010-016 | Glass - Folding Entrance Door",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
027-001-038,,027,001,Gear Set - Scavenge Pump | 002-024-020 | Class - Gauge Face,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-008-013,,002,008,"Glass - Instrument Carrier | 002-046-075 | Glazing - Vinyl, Sliding Glass Window",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-061-018,,002,061,Glass - Liftgate | 002-048-099 | Glide - Curtain,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
174-008-005,,174,008,"Glass - Lower Left Visibility Window, Bus Body | 002-050-697 | Glide - Curtain",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
174-013-020,,174,013,Glass - Lower Rear Emergency Door | 071-026-066 | Glide Block - Bow,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
174-008-001,,174,008,"Glass - Lower Right Visibility Window, Bus Body | 998-000-000 | Glider Kit",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-010-098,,002,010,Glass - Mirror Convex Heated | 998-001-001 | Glider Kit - Complete,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-010-096,,002,010,"Glass - Mirror, Convex, Non-Heated | 998-001-000 | Glider Kit Assembly",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-010-036,,002,010,"Glass - Mirror, Inner | 053-011-010 | Gloves - Cloth",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-010-000,,002,010,"Glass - Mirror, Outer | 053-011-042 | Gloves - Disposable",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
053-011-041,,053,011,17/_011_016 | Glass - Nutward Opening Entrance Door | | Gloves - Leather,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-024-013,,002,024,Glass - Parkway Window | 053-011-043 | Gloves - Mechanics,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
052-024-010,,052,024,Glass - Plate | 053-011-040 | Gloves - Rubber,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-024-051,,002,024,"Glass - Pon Out, Sido Window | 053-011-030 | Gloves - Wolding",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-024-031,,002,024,"Glass - Pop Out, Side Window | 053 015 006 | Gloves Welding",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-010-113,,002,010,Glass - Philliany Window | 151.002.006 | Glow Pin _ w/Sockot Hostor APL,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-024-003,,002,024,Glass - Quarter Window | 151 002 032 | Glow Din Kit w/Strainer & Fuel Screen ADL,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-024-004,,002,024,Glass - Neal Door | 151-002-032 | Glow Plug APU,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
174-015-010,,174,015,Glass - Noil-Op Dool | 001 002 001 | Clow Plug - Arto,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-006-099,,002,006,Glass - Roof Danal | 001-003-021 | Clow Plug - Auxiliary Heater,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
174-000-011,,174,000,Glass - Rooffen Rus Redy | 002-003-004 | Clow Plug - Engine Deefer,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
052-019-001,,052,019,"Glass - Roollop, Bus Body | 062-041-021 | Glue Dubber",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
053-010-001,,053,010,Glass - Sheet Laminated | 010.000.070 | Giue - Rubbel,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
053-018-002,,053,018,"Glass - Sheet, Laminated | 013-009-070 | Governor - Air",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
053-018-003,,053,018,"Glass - Sneet, Tempered | 044-003-205 | Governor - Engine",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-024-007,,002,024,Glass - Side Door | 044-006-000 | Governor - Gasoline Engines,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
174-012-019,,174,012,Glass - Side Emergency Door | 022-003-093 | Governor - Locking Differential,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
044-010-035,,044,010,"1/4-005-016 | Glass - Side Hinged, Bus Body Side Window | | Governor - Regulator",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-024-029,,002,024,Glass - Side Sleeper Window | 002-035-131 | Governor - windshield wiper,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-024-009,,002,024,Glass - Side Sliding | 027-034-001 | Governor & Speedometer Drive Assembly,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-024-008,,002,024,Glass - Side Stationary | 027-034-000 | Governor Assembly - Automatic Transmission,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-024-026,,002,024,Glass - Sleeper Roof Window | 044-006-001 | Governor Assembly - Gasoline Engine,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-050-119,,002,050,"Glass - Sliding, Sliding Rear Window | 044-003-049 | Governor Assembly - Mechanical, Diesel",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
174-005-004,,174,005,"Glass - Standard, Bus Body Side Window | 027-034-011 | Governor Kit",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-006-045,,002,006,"Glass - Sunroof, Hatch | 027-034-002 | Governor Valve",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-024-010,,002,024,"Glass - Tailgate Or Back Door | 036-008-030 | GPS - Tracking, Surveillance System",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
174-005-015,,174,005,"Glass - Top Hinged, Bus Body Side Window | 044-011-052 | GPS Module - Predictive Cruise Control",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
174-008-007,,174,008,"Glass - Upper Left Visibility Window, Bus Body | 071-006-013 | Grab Handle",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
174-013-018,,174,013,Glass - Upper Rear Emergency Door | 174-001-196 | Grab Handle,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
174-008-003,,174,008,"Glass - Upper Right Visibility Window, Bus Body | 002-023-057 | Grab Handle - A Post",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-026-028,,002,026,"Glass - Vent Window (Re-assigned see 002-024- | 002-023-090 | Grab Handle - Access, Rear",VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
002-023-060,,002,023,002) | | Grab Handle - B Pillar,VMRS_HB_COMPLETE_v20 page 6_pages_1-25.md
